ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
133,1.131,NA,NA,NA,NA,10930000,1.07,2032,0.842,NA,NA,1531,0.8164
107,0.9931,NA,NA,NA,NA,530200000,0.5549,3219,0.8356,NA,NA,1440,0.8705
109.5,1.083,NA,NA,NA,NA,1886000,0.6883,1910,0.8231,NA,NA,1061,1.204
147.7,1.121,NA,NA,NA,NA,823300000,0.6231,3208,0.7643,NA,NA,939.2,1.084
145.4,1.092,NA,NA,NA,NA,1145000,0.9957,3137,0.7548,NA,NA,863.8,1.483
152.7,1.3,NA,NA,NA,NA,33920000,1.045,3350,0.6941,NA,NA,708.1,1.12
127.9,1.204,NA,NA,NA,NA,1.60E+09,0.9369,2794,0.9556,NA,NA,1452,1.193
121.1,0.9002,NA,NA,NA,NA,112900000,1.206,2779,0.8215,NA,NA,1523,0.7611
102.9,0.791,NA,NA,NA,NA,367200000,1.494,2207,0.6368,NA,NA,1187,0.9379
120.5,1.626,NA,NA,NA,NA,821100,1.448,3291,0.6511,NA,NA,1268,1.084
172.4,1.531,NA,NA,NA,NA,66590000,1.295,2258,0.88,NA,NA,1294,1.154
185.9,1.393,NA,NA,NA,NA,6.69E+09,0.6906,3458,0.6768,NA,NA,1146,1.11
137.3,1.577,NA,NA,NA,NA,1704000,1.536,2276,0.8091,NA,NA,1268,0.9505
94.43,0.7292,NA,NA,NA,NA,469200000,0.5029,2643,0.7788,NA,NA,1193,1.24
187.6,0.9697,NA,NA,NA,NA,4.42E+09,1.644,2838,0.9707,NA,NA,1482,0.8243
129.9,1.106,NA,NA,NA,NA,1.83E+09,1.07,2807,0.9208,NA,NA,1419,0.9671
100.6,1.493,NA,NA,NA,NA,6.69E+08,1.727,2286,1.209,NA,NA,1292,1.115
129.1,1.732,NA,NA,NA,NA,2.21E+09,1.781,2550,0.7397,NA,NA,1523,0.9304
130.5,0.8909,NA,NA,NA,NA,76330000,1.905,2611,0.766,NA,NA,1319,1.165
134.6,1.099,NA,NA,NA,NA,147500000,1.393,2915,1.01,NA,NA,1067,1.228
105.1,1.09,NA,NA,NA,NA,12500000,1.973,3184,0.729,NA,NA,1446,1.048
