ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
570400,0.5351,NA,NA,NA,NA,5623000,0.7904,1829000,0.6084,NA,NA,3968000,0.5053
428400,0.6806,NA,NA,NA,NA,2071000,1.63,1510000,0.6183,NA,NA,2207000,0.5419
811000,0.5896,NA,NA,NA,NA,77730000,1.777,1955000,0.501,NA,NA,2226000,0.576
401200,0.7329,NA,NA,NA,NA,20580000,0.6857,1955000,0.501,NA,NA,2557000,0.5197
761900,0.5929,NA,NA,NA,NA,3854000,0.857,1513000,0.5935,NA,NA,1986000,0.6077
466300,0.5755,NA,NA,NA,NA,1209000,1.389,1535000,0.5264,NA,NA,1441000,0.6356
437800,0.6127,NA,NA,NA,NA,3.10E+09,1.555,1976000,0.5719,NA,NA,1270000,0.7423
651400,0.5162,NA,NA,NA,NA,2.01E+09,1.728,2445000,0.546,NA,NA,2511000,0.5026
844600,0.5086,NA,NA,NA,NA,9.62E+09,1.232,3748000,0.5044,NA,NA,2225000,0.5291
523600,0.6062,NA,NA,NA,NA,5.69E+09,1.595,1430000,0.7153,NA,NA,2354000,0.5058
443500,0.5357,NA,NA,NA,NA,1672000,1.847,606400,0.9105,NA,NA,2197000,0.509
499500,0.6608,NA,NA,NA,NA,31590000,1.769,706300,0.6207,NA,NA,2629000,0.5106
1077000,0.521,NA,NA,NA,NA,396400000,1.557,1480000,0.5452,NA,NA,2723000,0.5141
1141000,0.5094,NA,NA,NA,NA,2.08E+09,1.105,2261000,0.543,NA,NA,3142000,0.5003
489400,0.5564,NA,NA,NA,NA,57270000,1.575,2470000,0.6294,NA,NA,2534000,0.5215
520300,0.5863,NA,NA,NA,NA,1822000,1.53,1222000,0.5666,NA,NA,2055000,0.5519
825400,0.5229,NA,NA,NA,NA,2005000,1.731,3899000,0.5221,NA,NA,2387000,0.532
879600,0.5153,NA,NA,NA,NA,1436000,1.409,7539000,0.5301,NA,NA,4130000,0.5014
763800,0.5129,NA,NA,NA,NA,39550000,0.8672,1061000,0.6003,NA,NA,4422000,0.5186
639400,0.6081,NA,NA,NA,NA,526400,1.907,1191000,0.5881,NA,NA,3038000,0.5149
601900,0.619,NA,NA,NA,NA,566500,1.79,1517000,0.563,NA,NA,2834000,0.5015
541800,0.595,NA,NA,NA,NA,630900,1.889,803100,0.5812,NA,NA,2315000,0.5451
434300,0.6476,NA,NA,NA,NA,1744000,1.761,1450000,0.5554,NA,NA,2893000,0.5291
411900,0.7687,NA,NA,NA,NA,3003000,0.8721,1450000,0.5554,NA,NA,2378000,0.5028
565400,0.6139,NA,NA,NA,NA,3466000,0.8153,1204000,0.5393,NA,NA,2170000,0.5149
523600,0.6315,NA,NA,NA,NA,72980000,1.334,1310000,0.6338,NA,NA,1092000,0.6392
443100,0.6267,NA,NA,NA,NA,2.01E+09,1.586,1299000,0.5157,NA,NA,1960000,0.5595
339400,0.8619,NA,NA,NA,NA,6.89E+09,1.779,1570000,0.586,NA,NA,1771000,0.5492
215600,1.078,NA,NA,NA,NA,6.29E+09,1.765,1402000,0.5386,NA,NA,3499000,0.5008
315900,0.9513,NA,NA,NA,NA,2.01E+09,1.72,993000,0.7287,NA,NA,2507000,0.5216
492100,0.6298,NA,NA,NA,NA,17740000,0.5888,1041000,0.6432,NA,NA,2934000,0.5313
619500,0.5126,NA,NA,NA,NA,30710000,0.6608,1397000,0.7662,NA,NA,2653000,0.5151
655600,0.5204,NA,NA,NA,NA,900500,1.762,4839000,0.5289,NA,NA,2697000,0.5251
311000,0.8206,NA,NA,NA,NA,57990000,1.2,487800,1.21,NA,NA,2061000,0.574
992800,0.5015,NA,NA,NA,NA,3.93E+09,1.251,483000,1.217,NA,NA,2215000,0.5899
846300,0.5463,NA,NA,NA,NA,7.83E+09,0.7924,532400,1.211,NA,NA,2164000,0.5538
591800,0.6186,NA,NA,NA,NA,29310000,0.7095,2936000,0.629,NA,NA,1144000,0.616
920700,0.5296,NA,NA,NA,NA,512900000,1.032,17580000,0.5615,NA,NA,1564000,0.575
893000,0.5199,NA,NA,NA,NA,97130000,0.5005,595900,1.204,NA,NA,2189000,0.5435
540300,0.5339,NA,NA,NA,NA,62090000,0.5018,1367000,0.6934,NA,NA,2616000,0.5065
762200,0.5096,NA,NA,NA,NA,5075000,0.8228,1199000,0.592,NA,NA,2626000,0.508
484700,0.6388,NA,NA,NA,NA,2.41E+09,1.643,2256000,0.5174,NA,NA,2234000,0.5416
1019000,0.5011,NA,NA,NA,NA,22900000,1.421,2256000,0.5174,NA,NA,2087000,0.5254
767700,0.5742,NA,NA,NA,NA,1427000,1.775,3899000,0.5466,NA,NA,1466000,0.6014
424100,0.6154,NA,NA,NA,NA,1168000,1.61,2094000,0.5097,NA,NA,2175000,0.5189
448800,0.7197,NA,NA,NA,NA,1719000,1.109,1821000,0.5177,NA,NA,2199000,0.5196
562400,0.7655,NA,NA,NA,NA,3826000,1.028,2074000,0.5256,NA,NA,1379000,0.5559
783200,0.5052,NA,NA,NA,NA,110100000,1.293,844800,0.6251,NA,NA,2142000,0.5837
568800,0.5645,NA,NA,NA,NA,10810000,1.625,1059000,0.5707,NA,NA,1469000,0.5824
