Kmax,Ku,n,halfmax,Vhalf,slope
636500,0.000704,0.5243,6307000,-176.2,0.1009
1013000,0.0006826,0.5,9755000,-176.6,0.1038
8018000,0.000781,0.5049,67840000,-160,0.1182
1898000,0.0004353,0.5798,24450000,-158.6,0.07763
2966000,0.0007772,0.5,30430000,-194,0.09747
218600,0.001163,0.5,2011000,-195.8,0.1087
499500,0.0007797,0.5514,6053000,-173.5,0.08252
3056000,0.0007808,0.5251,34220000,-155.7,0.0893
1441000,0.0004322,0.5461,15680000,-93.21,0.0919
1313000,0.0006884,0.5573,16310000,-186.5,0.0805
1100000,0.0004427,0.5,10720000,-79.97,0.1026
2275000,0.0006998,0.5151,23420000,-184.2,0.09714
1633000,0.0005639,0.5,13940000,-181.7,0.1171
6968000,0.000915,0.5691,82760000,-165.6,0.0842
1428000,0.0004342,0.5149,15950000,-81.27,0.08953
3252000,0.0009186,0.5176,34140000,-87.51,0.09525
707200,0.0004683,0.5,7775000,-82.21,0.09096
1505000,0.0006007,0.506,13150000,-176.5,0.1144
2070000,0.0005313,0.5,19480000,-177.9,0.1063
1711000,0.0005456,0.5,16370000,-102,0.1045
4151000,0.0005026,0.5,41200000,-78.55,0.1008
841500,0.0004083,0.5,7750000,-98.46,0.1086
2224000,0.0005626,0.5,20450000,-80.41,0.1088
2724000,0.0007587,0.5048,25150000,-82.64,0.1083
1425000,0.0005865,0.5,12150000,-166.5,0.1173
570000,0.0006818,0.574,7573000,-88.13,0.07527
360200,0.0005302,0.5466,4056000,-83,0.08881
909200,0.0006326,0.5112,8259000,-161.4,0.1101
2700000,0.0006475,0.5297,26980000,-103.8,0.1001
2266000,0.0005027,0.5523,28270000,-82.58,0.08016
244200,0.000659,0.6365,4268000,-163.4,0.05722
3098000,0.000528,0.5,28590000,-82.25,0.1084
1460000,0.001019,0.5408,15970000,-91.53,0.09142
3098000,0.000528,0.5,28590000,-82.25,0.1084
1726000,0.0004027,0.5835,23320000,-85.36,0.07401
5892000,0.0009781,0.5,52780000,-89.66,0.1116
2714000,0.0007752,0.5248,27330000,-189.3,0.0993
3033000,0.000832,0.5,29030000,-85.81,0.1045
3650000,0.0007789,0.5,32830000,-166,0.1112
557000,0.000954,0.5653,7190000,-193.2,0.07747
5436000,0.0005903,0.5,46050000,-182.2,0.118
3392000,0.0006499,0.5548,43490000,-87.8,0.07799
2699000,0.0007575,0.5046,26270000,-88.7,0.1027
558900,0.0006739,0.5662,7607000,-89.21,0.07347
6345000,0.0008872,0.5,55120000,-173.6,0.1151
5827000,0.0005846,0.5,55580000,-161.4,0.1048
1091000,0.0006302,0.5307,11870000,-82.15,0.09191
345100,0.0005248,0.5646,4205000,-83.56,0.08207
219700,0.9831,0.5,2133000,-146.2,0.103
12550000,0.000855,0.5381,132400000,-182.9,0.09479
3.036,0.9998,0.5972,30.61,-88.01,0.09918
5683,0.0008647,0.5,54490,-80.03,0.1043
715000,0.0008668,0.5446,7219000,-156.7,0.09904
968300,0.0005998,0.5,9183000,-84.01,0.1054
244000,0.0006547,0.6135,3577000,-169.9,0.06821
275600,0.000778,0.5659,3569000,-174,0.07722
1351000,0.0004858,0.5,12280000,-102.8,0.11
698800,0.0005622,0.526,6990000,-96.38,0.09997
1123000,0.001133,0.5,10280000,-183.8,0.1092
1803000,0.000635,0.5462,20490000,-161.9,0.08799
1178000,0.0006206,0.5,11150000,-86.08,0.1057
195400,0.0004885,0.5,1903000,-85.89,0.1027
3581000,0.0008504,0.5,31900000,-91.16,0.1123
1669000,0.0005272,0.5,15260000,-83.42,0.1094
2119000,0.0006902,0.5,20110000,-89.06,0.1054
6315000,0.0006338,0.567,78980000,-157.3,0.07996
633500,0.0004224,0.5892,9066000,-100.8,0.06988
4663000,0.0004292,0.5,41650000,-87.08,0.112
11400000,0.000614,0.5149,105800000,-178.1,0.1078
686100,0.0004857,0.5802,9810000,-173.6,0.06994
2306000,0.0006406,0.5,20080000,-131.1,0.1148
4963000,0.0006525,0.5,47330000,-96.23,0.1049
687400,0.0006415,0.5,6438000,-85.21,0.1068
132300,0.9945,0.5,1301000,-97.13,0.1017
1167000,0.0006564,0.5967,15840000,-180.3,0.07367
688100,0.0008041,0.559,8052000,-174.8,0.08546
2155000,0.0007854,0.5096,21390000,-85.89,0.1007
4100000,0.0005011,0.5336,43010000,-88.04,0.09533
4448000,0.0005186,0.5,40500000,-81.52,0.1098
3114000,0.0006294,0.5,2.7e+07,-172.2,0.1153
2135000,0.0005659,0.5596,26330000,-182.8,0.08109
2773000,0.0007742,0.5463,29490000,-194.1,0.09403
2679000,0.001129,0.5,26460000,-84.99,0.1012
3683000,0.0006363,0.5132,33230000,-98.52,0.1108
1056000,0.0008155,0.5335,11740000,-88.18,0.08995
1924000,0.000709,0.5,20490000,-84.7,0.0939
1746000,0.0006624,0.5,15310000,-166.6,0.114
1984000,0.0005857,0.5264,21430000,-178.1,0.09258
1035000,0.0005581,0.5,9065000,-166,0.1142
769500,0.0005461,0.5067,7329000,-99.38,0.105
4666000,0.0006958,0.5,43920000,-161,0.1062
2602000,0.0007062,0.5369,25880000,-179.8,0.1005
24270000,0.0006611,0.531,263600000,-151.7,0.09207
714300,0.0005596,0.572,9810000,-94.06,0.07281
2228000,0.0003428,0.5,21530000,-79.96,0.1035
1477000,0.001024,0.5062,13830000,-89.65,0.1068
1310000,0.000456,0.5233,13910000,-81.93,0.09418
1219000,0.000597,0.5,11510000,-79.18,0.1059
730400,0.0006714,0.5,7116000,-90.55,0.1026
796700,0.0007486,0.5033,7873000,-173.8,0.1012
12470000,0.9798,0.5,119800000,-151.2,0.1041
3255000,0.0005591,0.5,29850000,-94.37,0.109
57040,0.0008553,0.5,491400,-177.7,0.1161
2219000,0.0004221,0.5892,31200000,-85.02,0.07112
3581000,0.0008504,0.5,31900000,-91.16,0.1123
2213000,0.0005128,0.5389,23810000,-82.56,0.09294
2519000,0.0009662,0.5601,28160000,-185.5,0.08945
21300000,0.0008335,0.5,200500000,-169.1,0.1062
15.02,0.9982,0.5086,142.8,-157.4,0.1052
9458000,0.0008187,0.5,91500000,-91.59,0.1034
3955000,0.0006942,0.5,38440000,-104.3,0.1029
4747000,0.0007654,0.569,60580000,-191.2,0.07836
17170000,0.0007141,0.5621,206300000,-186.4,0.08323
1184000,0.0005016,0.5394,12690000,-163.2,0.0933
5030000,0.0004365,0.5997,71030000,-175.4,0.07082
24270000,0.0006611,0.531,263600000,-151.7,0.09207
3030000,0.0004182,0.5,29080000,-138.9,0.1042
776800,0.9687,0.5,7396000,-127.5,0.105
5861000,0.0007428,0.5255,60170000,-172.4,0.09741
1303000,0.0005623,0.5,13190000,-150.5,0.09879
3977000,0.0007417,0.5,37730000,-88.56,0.1054
541700,0.0007644,0.5,5165000,-86.94,0.1049
2383000,0.0008085,0.5,23390000,-96,0.1019
6186000,0.0006591,0.5419,65240000,-163.6,0.09482
1385000,0.0007451,0.5,13330000,-93.9,0.1039
2115000,0.0009031,0.5,19340000,-81.6,0.1094
3914000,0.0006333,0.5247,41470000,-87.56,0.09438
1862000,0.0006075,0.5,15680000,-86.91,0.1188
875300,0.0007124,0.5615,10040000,-154.4,0.08718
2281000,0.0007108,0.5,22890000,-169,0.09965
1708000,0.0005363,0.5,15840000,-84.29,0.1078
2492000,0.001121,0.5,22220000,-182.1,0.1122
351600,0.0005289,0.6833,7719000,-159.7,0.04555
1873000,0.0006534,0.5092,17940000,-95.68,0.1044
16060000,0.000683,0.5,144600000,-170.6,0.1111
2271000,0.0006198,0.5345,24910000,-87.14,0.09117
796700,0.0007486,0.5033,7873000,-173.8,0.1012
1781000,0.0004773,0.5397,20640000,-88.44,0.08629
2548000,0.0005054,0.5129,24740000,-128.9,0.103
872900,0.0005197,0.5421,9628000,-88.56,0.09066
1156000,0.0008391,0.5232,11460000,-92.13,0.1009
2022000,0.000675,0.5723,25560000,-184.6,0.07911
1616000,0.0008018,0.5,15920000,-94.71,0.1015
335200,0.0005839,0.6101,5410000,-165.1,0.06196
2195000,0.0004335,0.5636,25840000,-93.84,0.08495
1181000,0.000563,0.5235,12060000,-81.84,0.09793
8773000,0.0008078,0.5286,83750000,-169.8,0.1048
4211000,0.0005271,0.5198,45490000,-92.71,0.09257
5628000,0.000718,0.5246,55410000,-174.5,0.1016
1619000,0.001031,0.5,15010000,-158.8,0.1079
1167000,0.0004827,0.6216,18970000,-167.4,0.06152
2586000,0.0007557,0.5,24590000,-103.9,0.1052
3295000,0.0009894,0.5,27670000,-164.4,0.1191
831000,0.0006774,0.5,7258000,-162.1,0.1145
905700,0.0006921,0.5727,10740000,-178.3,0.08433
2422000,0.0004445,0.5,23740000,-80.2,0.102
2616000,0.0007831,0.5,24730000,-87.13,0.1058
7114000,0.0006471,0.6165,1.07e+08,-176.4,0.06649
711500,0.0009465,0.5214,7042000,-166.3,0.101
1405000,0.0004297,0.5,12320000,-92.63,0.114
1113000,0.0005464,0.5261,11310000,-92.42,0.09841
1859000,0.0005188,0.5297,20820000,-91.78,0.08929
3770000,0.000509,0.5026,38500000,-80.02,0.09792
2200000,0.0004105,0.596,31750000,-86.09,0.06929
1564000,0.000458,0.5173,16610000,-86.62,0.09416
147400,0.0006655,0.5,1451000,-173.2,0.1016
3106000,0.0007525,0.5,27500000,-93.08,0.1129
773500,0.0005548,0.5606,9225000,-99.04,0.08385
2180000,0.0006166,0.5576,26620000,-171.2,0.08189
1055000,0.000799,0.5204,10470000,-175.4,0.1008
3125000,0.0004364,0.5,27400000,-179.3,0.1141
3624000,0.0005414,0.5,35720000,-95.43,0.1015
233900,0.0006825,0.5,2053000,-90.24,0.1139
2231000,0.0004669,0.5,21640000,-80.26,0.1031
1181000,0.0006718,0.5,10290000,-98.43,0.1148
1253000,0.0005382,0.5505,14440000,-89.05,0.08677
2421000,0.0004729,0.5,24020000,-79.99,0.1008
998800,0.0007641,0.5563,10800000,-152.9,0.09248
3599000,0.0004565,0.5147,36910000,-87.36,0.09751
5551000,0.0007298,0.5,49710000,-159.1,0.1117
8759000,0.000531,0.5829,114900000,-166.3,0.07623
796700,0.0007486,0.5033,7873000,-173.8,0.1012
26420000,0.001237,0.5,238600000,-160.9,0.1107
476500,0.001051,0.5024,4525000,-167.9,0.1053
2582000,0.0007201,0.5,25290000,-98.3,0.1021
2784000,0.0006722,0.5424,31700000,-186.5,0.08782
2314000,0.0007391,0.5,22250000,-83.32,0.104
3411000,0.0008703,0.5451,40040000,-87.88,0.08519
5449000,0.0004873,0.5,50040000,-85.77,0.1089
2340000,1,0.5,23310000,-140.3,0.1004
1726000,0.0008368,0.5,15700000,-79.87,0.1099
33440,0.0006874,0.5,318300,-194.3,0.1051
1711000,0.0006934,0.5166,16180000,-168.6,0.1057
28450000,0.001015,0.5,262300000,-161.4,0.1085
1614000,0.0006321,0.5,14020000,-170.2,0.1151
581000,0.0005928,0.5609,6525000,-97.5,0.08904
5177000,0.0008228,0.5,44630000,-158.7,0.116
217800,0.000411,0.5915,3082000,-93.24,0.07067
2459000,0.000659,0.5,23790000,-164.7,0.1034
9821000,0.0007567,0.5049,99710000,-189,0.0985
4490000,0.0007956,0.5,42620000,-87.77,0.1053
802500,6e-04,0.5,7563000,-83.25,0.1061
4907000,0.0008312,0.5154,50470000,-86.97,0.09723
761800,0.0006454,0.5032,7394000,-177.5,0.103
7421000,0.0007048,0.5,72210000,-166,0.1028
3423000,0.0003702,0.5,30950000,-89.33,0.1106
4200000,0.000597,0.5,35450000,-88.83,0.1185
2707000,0.0006574,0.5,25440000,-152.3,0.1064
4095000,0.0004996,0.5124,42830000,-81.49,0.09561
2741000,0.000402,0.5,23970000,-154.6,0.1144
639100,0.0007849,0.5,6130000,-92.86,0.1043
3252000,0.0009186,0.5176,34140000,-87.51,0.09525
3024000,0.0004839,0.5,29060000,-89.96,0.1041
1466000,0.001731,0.5,13960000,-88.98,0.105
8428,0.0009403,0.5,80180,-191.6,0.1051
277700,0.0006359,0.5859,3539000,-180.6,0.07847
13590000,0.0007735,0.5802,176600000,-180.2,0.07695
89950,0.0007544,0.608,1279000,-169.7,0.07033
2195000,0.0004335,0.5636,25840000,-93.84,0.08495
227000,0.0016,0.5,2141000,-89.54,0.106
1476000,0.0006364,0.5897,19760000,-176.8,0.0747
1513000,0.0006339,0.5,14070000,-169.9,0.1075
3401000,0.0006349,0.5124,33640000,-167.8,0.1011
19330000,0.0006531,0.5001,1.65e+08,-91.16,0.1172
1101000,0.0006252,0.5411,11640000,-184.1,0.09459
593300,0.0005563,0.5,5640000,-80.73,0.1052
824900,0.00052,0.5425,9294000,-147.4,0.08876
3443000,0.000806,0.5,31110000,-176.9,0.1107
768700,0.000659,0.513,7438000,-188.1,0.1033
1496000,0.0005249,0.5,13320000,-101.1,0.1123
1270000,0.0005954,0.5,12820000,-171.8,0.09906
6075000,0.0005618,0.6279,99400000,-174.3,0.06112
1759000,0.0006671,0.6254,29770000,-195.3,0.05909
1146000,0.0006848,0.5,10790000,-89.2,0.1062
1642000,0.001012,0.5,14990000,-87.56,0.1095
244000,0.0006547,0.6135,3577000,-169.9,0.06821
1499000,0.0004892,0.5,13850000,-86.73,0.1082
14500000,0.001323,0.5,136200000,-197.6,0.1065
6584000,0.9869,0.5,63470000,-171.6,0.1037
565500,0.000663,0.5736,8069000,-97.11,0.07008
693600,0.0006271,0.5,6462000,-91.77,0.1073
1240000,0.0005386,0.5753,16010000,-181.3,0.07745
1091000,0.0006302,0.5307,11870000,-82.15,0.09191
3250000,0.0005319,0.5054,33210000,-80.52,0.09786
1036000,0.000598,0.5,10060000,-174.9,0.103
1472000,0.000402,0.5,13030000,-89.13,0.113
2149000,0.0004549,0.5253,23210000,-89.29,0.09259
1704000,0.0005603,0.5,15710000,-86.09,0.1085
283000,0.0009166,0.5686,3231000,-170.1,0.08759
1460000,0.001019,0.5408,15970000,-91.53,0.09142
956500,0.000539,0.5897,12700000,-161.4,0.07531
367200,0.0009044,0.5,3217000,-169.4,0.1141
839000,0.0007504,0.6025,11770000,-187.6,0.07128
1708000,0.0005363,0.5,15840000,-84.29,0.1078
657300,0.0004623,0.5483,7238000,-89.4,0.09081
2049000,0.0009922,0.5,18640000,-181.5,0.1099
1923000,0.001331,0.5368,19950000,-165.8,0.09639
476700,0.0008772,0.5,4628000,-198.8,0.103
571100,0.0008397,0.5296,5590000,-171.2,0.1022
7941000,0.0003663,0.5,68870000,-132.5,0.1153
1347000,0.0004766,0.6026,19830000,-185.5,0.06793
6186000,0.0006591,0.5419,65240000,-163.6,0.09482
3097000,0.0005668,0.5,29190000,-104.9,0.1061
3106000,0.0007525,0.5,27500000,-93.08,0.1129
85.5,0.9982,0.5,849.3,-189.9,0.1007
376700,0.000797,0.5797,4541000,-196.3,0.08296
6075000,0.0005618,0.6279,99400000,-174.3,0.06112
17780000,0.0007361,0.5339,190100000,-168.5,0.09353
2462000,0.0007069,0.5048,22330000,-191.7,0.1103
3856000,0.0005909,0.5,35680000,-179.4,0.1081
2022000,0.0008751,0.5225,18790000,-161.5,0.1076
1305000,0.0008265,0.5275,14170000,-148.6,0.0921
5540000,0.0004866,0.5716,75530000,-84.39,0.07335
1469000,0.0005869,0.5,13510000,-171.6,0.1087
1918000,0.0004649,0.5,17300000,-93.57,0.1109
728000,0.0009491,0.5507,7706000,-198.6,0.09447
6864000,0.001144,0.5,63350000,-156.4,0.1084
2773000,0.0006652,0.5,29120000,-80.24,0.09523
2541000,0.0007352,0.5103,27510000,-89.87,0.09237
24430000,0.0007783,0.5,222300000,-164.8,0.1099
2041000,0.0007235,0.5,19370000,-91.34,0.1054
116100,1,0.5,1127000,-161.4,0.103
21360000,0.001302,0.5,195300000,-94.56,0.1094
4035000,0.001125,0.5,38270000,-179.9,0.1054
5435000,0.0006677,0.5394,62540000,-169.2,0.0869
1038000,0.0006761,0.5378,10850000,-161.9,0.09567
1957000,0.0007517,0.5,18860000,-86.01,0.1038
1240000,0.0005386,0.5753,16010000,-181.3,0.07745
5041000,0.0006237,0.5186,48340000,-170.3,0.1043
5859000,0.0005872,0.5112,53550000,-156.2,0.1094
2356000,0.0008863,0.5,22800000,-84.57,0.1033
457600,0.0004079,0.5713,5903000,-92.76,0.07752
3204000,0.0006517,0.5,29760000,-94.17,0.1077
17020000,0.0009963,0.5,156300000,-166.2,0.1089
394500,0.0006796,0.586,5292000,-161.2,0.07455
1067000,0.0008137,0.5185,1.1e+07,-107.3,0.097
1336000,0.0004103,0.5176,13850000,-93.42,0.09646
1767000,0.001653,0.5,16350000,-87.7,0.1081
3529000,0.0005401,0.5,31670000,-119.4,0.1114
3581000,0.0006808,0.5428,37070000,-98.28,0.0966
1560000,0.0005065,0.5,14110000,-185.7,0.1106
969800,0.000622,0.5,9234000,-168.5,0.105
2629000,0.0005167,0.5638,34880000,-83.21,0.07537
888700,0.0008606,0.5803,11490000,-186.9,0.07735
10670000,0.0008686,0.5,88580000,-167.2,0.1205
3157000,0.0008975,0.5699,35070000,-193.1,0.09002
1015000,0.0006738,0.5429,11700000,-81.94,0.08675
5370000,0.0006937,0.5037,47280000,-91.1,0.1136
7374000,0.0005667,0.5,68860000,-155.4,0.1071
374600,0.0004283,0.5,3303000,-85.32,0.1134
4011000,0.0004736,0.5019,39650000,-87.44,0.1012
3681000,0.0004641,0.5014,35050000,-90.15,0.105
2.662,0.966,0.6824,34.11,-96.2,0.07804
693900,0.000974,0.5067,6753000,-180.1,0.1028
3824000,0.0004673,0.5138,42360000,-91.59,0.09027
722100,0.001709,0.5,6750000,-95.87,0.107
3279000,0.0004578,0.5373,37450000,-164.1,0.08756
965200,0.0007698,0.5544,10770000,-102.5,0.08962
3035000,0.000972,0.545,31100000,-185.2,0.09759
909200,0.0006326,0.5112,8259000,-161.4,0.1101
1969000,0.0004127,0.5025,17320000,-130.5,0.1137
554600,0.0004591,0.5593,7028000,-92.09,0.07891
1746000,0.0006624,0.5,15310000,-166.6,0.114
778000,0.0005909,0.6517,15260000,-178.1,0.05098
1224000,0.0004976,0.5618,15030000,-171.1,0.08144
4522000,0.0005763,0.5,45800000,-86.21,0.09873
5824000,0.0006571,0.6564,105500000,-164,0.0552
1516000,0.0003855,0.544,17020000,-92.8,0.08907
957800,0.000672,0.5,8492000,-173.3,0.1128
7215000,0.000755,0.5,63660000,-99.37,0.1133
2523000,0.0007082,0.5,23700000,-155.9,0.1065
4464000,0.0005862,0.5,45830000,-97.21,0.0974
5517000,0.0005203,0.5,54610000,-80.01,0.101
3259000,0.0005545,0.5106,30730000,-95.4,0.1061
2410000,0.0007701,0.5,23400000,-169.7,0.103
770100,0.000481,0.5554,9570000,-98.59,0.08047
4432000,0.0006323,0.5,42300000,-81.51,0.1048
1435000,0.0005921,0.5,13960000,-98.54,0.1028
2616000,0.0007831,0.5,24730000,-87.13,0.1058
1577000,0.001171,0.5189,15650000,-155.7,0.1008
2181000,0.0006185,0.5097,22220000,-173.9,0.09815
870200,0.0007773,0.5,7710000,-128.6,0.1129
4097000,0.0004544,0.5,39930000,-85.01,0.1026
696700,0.0005638,0.5232,7492000,-172.5,0.09299
3439000,0.0005778,0.5001,32450000,-82.11,0.106
19.94,0.9972,0.5,186.3,-158,0.107
2184000,0.0007982,0.5,20800000,-84.99,0.105
230700,0.0006576,0.5,2239000,-180.2,0.103
18650000,0.000983,0.5692,229900000,-172.4,0.08112
14950000,0.0009385,0.5216,1.56e+08,-180.7,0.09583
2859000,0.0005683,0.5486,32720000,-162.2,0.08738
15560000,0.000777,0.5,137100000,-86.8,0.1135
3002000,0.0009611,0.5,27410000,-117.9,0.1095
1247000,0.0006633,0.5852,18450000,-90.83,0.06759
4448000,0.0005186,0.5,40500000,-81.52,0.1098
16670000,0.0008187,0.5376,179400000,-163.6,0.09292
1156000,0.0005801,0.5695,13680000,-171.6,0.0845
499700,0.001137,0.5173,4594000,-152.4,0.1088
643600,0.0007082,0.5,6109000,-167.8,0.1054
2352000,0.0009468,0.5,23040000,-177.3,0.1021
1098000,0.9955,0.5,10700000,-141.9,0.1026
2252000,0.0004397,0.5437,24260000,-152.1,0.09283
2236000,0.0008221,0.5,19600000,-86.7,0.1141
4432000,0.0006323,0.5,42300000,-81.51,0.1048
3711000,0.0007202,0.5368,42140000,-99.79,0.08806
718700,0.0005805,0.5692,9222000,-90.69,0.07793
945500,0.0006604,0.5555,10460000,-93.42,0.09039
739900,0.0004715,0.5,6740000,-194.8,0.1098
1522000,0.0005334,0.5764,2e+07,-93.56,0.0761
2655000,0.0006232,0.5486,28840000,-187.2,0.09206
628600,0.0006551,0.5701,7190000,-174.7,0.08743
4551000,0.0006325,0.6356,76170000,-177.3,0.05975
3045000,0.0005055,0.5,27620000,-86.65,0.1102
339900,0.0005506,0.601,5195000,-152.8,0.06543
321100,0.0006989,0.5,2793000,-88.87,0.115
836800,0.0005822,0.5586,10010000,-162.9,0.0836
3394000,0.0003998,0.5,32470000,-88.6,0.1045
4232000,0.0005301,0.5099,40530000,-82.07,0.1044
1262000,0.0007498,0.5812,16650000,-178.1,0.0758
872900,0.0005197,0.5421,9628000,-88.56,0.09066
1726000,0.0006958,0.5215,16770000,-161,0.1029
1899000,0.0004556,0.5541,21760000,-159.5,0.08727
375300,0.0006555,0.5454,4333000,-93.19,0.08661
2110000,0.0005559,0.5,19550000,-86.37,0.1079
2542000,0.0008532,0.5037,25010000,-87.71,0.1016
2046000,0.0009318,0.5,1.9e+07,-183.5,0.1077
12620000,0.001103,0.5518,142700000,-172,0.08844
5453000,0.0007487,0.548,60560000,-163.9,0.09004
1702000,0.0007759,0.5476,20900000,-167.7,0.08144
2341000,0.0006915,0.5904,32590000,-172.2,0.07183
5892000,0.0009781,0.5,52780000,-89.66,0.1116
5170000,0.0005631,0.5,48550000,-87.56,0.1065
1691000,0.0004664,0.5,16480000,-78.53,0.1026
2786000,0.0006599,0.5591,32620000,-166.2,0.08541
687400,0.0006415,0.5,6438000,-85.21,0.1068
3597000,0.0006746,0.5,34010000,-105.3,0.1058
1899000,0.0006483,0.5206,19930000,-82.4,0.09528
2297000,0.0009178,0.5148,20770000,-92.11,0.1106
5843000,0.0007635,0.5055,56650000,-121.8,0.1031
4846000,0.0006878,0.5,43310000,-184,0.1119
4868000,0.0006025,0.5,48880000,-88.08,0.09959
1664000,0.0004847,0.5,14980000,-82.05,0.1111
18990000,0.001102,0.5,172900000,-163.6,0.1098
2057000,0.000603,0.5,19350000,-93.7,0.1063
605800,0.0006737,0.6046,8461000,-169.5,0.0716
213200,0.0005954,0.605,3061000,-162.5,0.06965
1423000,0.0005987,0.5,14380000,-90.97,0.09896
785300,0.0003919,0.5319,8334000,-89.85,0.09423
4232000,0.0005301,0.5099,40530000,-82.07,0.1044
931400,0.0008333,0.5186,9127000,-169.2,0.102
1360000,0.0003698,0.6814,30410000,-89.06,0.04472
4432000,0.0006323,0.5,42300000,-81.51,0.1048
1718000,0.0005993,0.5884,22990000,-111.6,0.07473
1016000,0.001317,0.5186,9529000,-149.4,0.1066
7.494,0.9298,0.5004,64.48,-90.6,0.1162
2630000,0.0008529,0.525,23810000,-163.8,0.1105
1984000,0.0005857,0.5264,21430000,-178.1,0.09258
370800,0.0009468,0.5,3646000,-85.63,0.1017
2024000,0.0006779,0.5,19240000,-94.43,0.1052
785300,0.0003919,0.5319,8334000,-89.85,0.09423
919700,0.000499,0.5,8650000,-157,0.1063
2269000,0.0005039,0.5,20320000,-95.62,0.1117
3309000,0.0008044,0.5,30540000,-180.4,0.1083
124700,0.001219,0.5,1226000,-170.3,0.1017
392400,0.000359,0.6316,6912000,-87.82,0.05677
2132000,0.0004901,0.5,19470000,-85.45,0.1095
1240000,0.0006655,0.5447,13490000,-180.1,0.09192
429800,0.0006744,0.6268,6779000,-178.6,0.0634
21360000,0.001302,0.5,195300000,-94.56,0.1094
1579000,0.0004217,0.5712,1.9e+07,-94.2,0.08311
1454000,0.0004367,0.5351,17350000,-92.58,0.0838
2139000,0.0008041,0.5,18900000,-173.6,0.1132
8929000,0.0006126,0.5,83460000,-159.2,0.107
1085000,0.0006639,0.5602,13490000,-82.5,0.08043
512300,0.0004129,0.5,4532000,-133.2,0.113
2300000,0.0008678,0.5001,20650000,-159.3,0.1114
2161000,0.0006747,0.5,20270000,-109.1,0.1066
12950,0.0008859,0.5745,174700,-186,0.07413
698800,0.0005622,0.526,6990000,-96.38,0.09997
1543000,0.001377,0.5,14150000,-90.5,0.109
500200,0.0004675,0.5,5517000,-83.26,0.09067
1963000,0.0007229,0.5,18160000,-92.89,0.1081
8221000,0.001032,0.5,76830000,-159.1,0.107
2399000,0.0005601,0.5592,29080000,-89.86,0.0825
654000,0.0007901,0.5444,7725000,-81.62,0.08466
2331000,0.0007853,0.5,20360000,-88.52,0.1145
1110000,0.0006392,0.5147,10200000,-159.7,0.1088
5207000,0.0008685,0.5,48050000,-181.5,0.1084
1868000,0.0008723,0.5,15060000,-160.7,0.124
5551000,0.0007298,0.5,49710000,-159.1,0.1117
1711000,0.0006934,0.5166,16180000,-168.6,0.1057
767400,0.000873,0.5,7159000,-179.2,0.1072
5777000,0.0004646,0.5142,5.5e+07,-159,0.105
1745000,0.0007376,0.5043,15670000,-194.4,0.1114
12620000,0.001103,0.5518,142700000,-172,0.08844
7563000,0.0008605,0.5385,88180000,-98.61,0.08577
3158000,0.0008638,0.5,28210000,-87.19,0.1119
1738000,0.0008128,0.5,16390000,-93.13,0.106
2734000,0.00055,0.5425,32580000,-90.99,0.08392
1177000,0.0006107,0.5075,10780000,-180.7,0.1092
3719000,0.0006488,0.5257,39890000,-167,0.09323
2931000,0.000714,0.5139,30070000,-81.53,0.09747
171400,0.9758,0.5,1616000,-134.6,0.1061
459600,0.001196,0.5139,4155000,-143.1,0.1106
874500,0.9999,0.5,8427000,-159,0.1038
889200,0.0007224,0.5,8733000,-167,0.1018
1871000,0.0005673,0.5,19020000,-103.6,0.09837
1019000,0.000842,0.5,9842000,-158.9,0.1035
4151000,0.0005026,0.5,41200000,-78.55,0.1008
3565000,0.0004212,0.5228,37360000,-90.62,0.09542
8037000,0.001048,0.5072,71810000,-162,0.1119
5240000,0.0009338,0.5,46370000,-171.6,0.113
12390000,0.0008574,0.5467,139800000,-168.8,0.08863
1221000,0.0005325,0.5332,12510000,-107,0.0976
85.5,0.9982,0.5,849.3,-189.9,0.1007
4750000,0.0005646,0.5,41500000,-175.6,0.1145
587900,0.0007805,0.6045,8019000,-163.3,0.07331
564700,0.0004213,0.5794,7624000,-94.14,0.07407
835600,0.0008742,0.5054,7665000,-91.06,0.109
333900,0.0005493,0.6385,5627000,-158.8,0.05934
12930000,0.0009384,0.509,117100000,-157.2,0.1104
3449000,0.0008889,0.5121,32920000,-92.36,0.1048
7939000,0.0009933,0.5,70810000,-171.5,0.1121
1516000,0.0003863,0.5,13890000,-87.91,0.1091
982900,0.0005056,0.5,9552000,-88.56,0.1029
851400,0.000569,0.5424,9698000,-179,0.08779
769500,0.0005461,0.5067,7329000,-99.38,0.105
1813000,0.0004429,0.5164,17580000,-95.98,0.1031
1559000,0.0004945,0.524,15730000,-112.9,0.09911
10920000,0.0007524,0.5113,98040000,-155.8,0.1114
1081000,0.0005309,0.5,9744000,-165.9,0.1109
1669000,0.0005692,0.627,27500000,-176.7,0.06069
2332000,0.0004805,0.5,20740000,-81.24,0.1124
2110000,0.0005559,0.5,19550000,-86.37,0.1079
601600,0.0009233,0.5199,5805000,-184.8,0.1036
7721000,0.000478,0.5392,91240000,-165.3,0.08462
486400,0.0004764,0.549,5477000,-90.95,0.08881
1956000,0.0005737,0.5039,18370000,-81.14,0.1065
1911000,0.0006977,0.5553,23370000,-87.33,0.08177
1615000,0.0008972,0.5,15730000,-85.48,0.1027
2686000,0.0008064,0.5,27140000,-92.92,0.09897
