ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
180.5,0.5931,NA,NA,NA,NA,133.6,1.28,257100000,1.932,NA,NA,18.53,1.198
349.7,0.5735,NA,NA,NA,NA,263.9,0.5957,6984,1.085,NA,NA,18.37,1.646
93.15,1.457,NA,NA,NA,NA,77.6,0.7257,267500000,1.658,NA,NA,20.97,1.738
249,0.6161,NA,NA,NA,NA,106.9,1.018,2343000,0.837,NA,NA,21.57,1.843
231.6,0.5869,NA,NA,NA,NA,83.9,0.9652,2001,1.061,NA,NA,20.47,1.559
218.9,0.5285,NA,NA,NA,NA,203.2,0.5949,2498000,1.748,NA,NA,21.38,1.495
162.7,1.04,NA,NA,NA,NA,127.2,0.8141,5.76E+09,0.9169,NA,NA,19.85,1.659
323.6,0.6363,NA,NA,NA,NA,173.6,0.6979,8959000,0.6622,NA,NA,20,1.81
358.4,0.6261,NA,NA,NA,NA,189.9,0.7997,8.56E+09,0.5031,NA,NA,21.41,1.795
194.6,0.6096,NA,NA,NA,NA,215.2,0.9239,2099000,1.036,NA,NA,20.98,1.44
335.4,0.5858,NA,NA,NA,NA,239.4,0.612,2.33E+09,0.6171,NA,NA,21.51,1.571
363.6,0.5777,NA,NA,NA,NA,273,0.5501,2849,1.59,NA,NA,21.55,1.63
262.1,0.6624,NA,NA,NA,NA,94.89,0.8223,1224,0.8949,NA,NA,24,1.465
250.1,0.5637,NA,NA,NA,NA,184.2,0.5799,1.69E+09,1.091,NA,NA,26.37,1.452
203.4,0.5743,NA,NA,NA,NA,283.4,0.5364,632900,1.102,NA,NA,21.32,1.4
78.94,0.8672,NA,NA,NA,NA,124.1,0.9046,104600000,1.466,NA,NA,24.53,1.641
200.6,0.5654,NA,NA,NA,NA,205.4,0.5731,105700,1.476,NA,NA,20.5,1.586
