ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
7224,0.5444,NA,NA,NA,NA,2887000,0.9862,42650,0.5111,NA,NA,35650,0.7501
10010,0.5162,NA,NA,NA,NA,4.27E+09,1.21,20210,0.666,NA,NA,7844,1.642
9141,0.5334,NA,NA,NA,NA,1807000,0.7964,39100,0.6168,NA,NA,6976,1.678
9779,0.5251,NA,NA,NA,NA,8068000,0.9742,50610,0.5072,NA,NA,7005,1.659
9797,0.5156,NA,NA,NA,NA,5.86E+09,1.913,40050,0.5509,NA,NA,9279,1.46
15770,0.5233,NA,NA,NA,NA,22460000,1.437,147800,0.5354,NA,NA,20700,0.8231
13430,0.5478,NA,NA,NA,NA,21400000,1.356,39100,0.584,NA,NA,23530,0.8425
6870,0.5742,NA,NA,NA,NA,12210,1.599,65130,0.5392,NA,NA,92790,0.594
9081,0.5428,NA,NA,NA,NA,2323000,1.317,14850,0.8184,NA,NA,144000,0.5714
9136,0.5889,NA,NA,NA,NA,133600000,0.9563,63120,0.5004,NA,NA,140900,0.5447
6580,0.5292,NA,NA,NA,NA,184700000,1.739,51140,0.5411,NA,NA,116900,0.5231
9501,0.5758,NA,NA,NA,NA,2.85E+08,0.8439,48720,0.5349,NA,NA,43370,0.716
12330,0.525,NA,NA,NA,NA,30910,1.917,50800,0.5504,NA,NA,25760,0.8102
