ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
142700,0.5087,NA,NA,NA,NA,180100,0.7117,16130,1.742,NA,NA,4493,0.7802
97520,0.5985,NA,NA,NA,NA,184800,0.6261,23630,1.91,NA,NA,11290,0.9655
123900,0.5714,NA,NA,NA,NA,333600,0.5857,21470,1.642,NA,NA,10070,0.819
123600,0.5223,NA,NA,NA,NA,175500,0.5447,16100,1.198,NA,NA,6039,0.9607
108000,0.5132,NA,NA,NA,NA,158200,0.5049,21150,1.218,NA,NA,8046,1.037
154100,0.5148,NA,NA,NA,NA,174300,0.6389,17940,1.626,NA,NA,7576,0.9839
147100,0.5046,NA,NA,NA,NA,136600,0.6291,20960,1.271,NA,NA,10430,0.8867
133600,0.5656,NA,NA,NA,NA,148400,0.6675,20730,1.605,NA,NA,15720,1.052
169900,0.5313,NA,NA,NA,NA,144400,0.5835,21530,1.13,NA,NA,8985,0.9602
221800,0.6159,NA,NA,NA,NA,189600,0.539,26470,1.076,NA,NA,8260,1.263
177700,0.6007,NA,NA,NA,NA,234500,0.5029,20130,1.279,NA,NA,10100,1.67
72790,0.5836,NA,NA,NA,NA,250500,0.5173,24870,1.769,NA,NA,6559,1.138
118600,0.5031,NA,NA,NA,NA,255800,0.5659,23400,1.386,NA,NA,9808,1.816
152700,0.5207,NA,NA,NA,NA,227900,0.5589,18770,1.662,NA,NA,9716,0.9569
163100,0.5121,NA,NA,NA,NA,148000,0.5759,25140,1.437,NA,NA,6133,0.7668
129700,0.5056,NA,NA,NA,NA,121300,0.6193,17630,1.676,NA,NA,5385,0.6968
125600,0.5007,NA,NA,NA,NA,175000,0.517,21120,1.6,NA,NA,11900,0.9157
116500,0.5232,NA,NA,NA,NA,194500,0.6347,19990,1.5,NA,NA,12430,0.8799
104400,0.5081,NA,NA,NA,NA,257800,0.5574,19460,1.879,NA,NA,9959,0.8645
124800,0.5045,NA,NA,NA,NA,276700,0.5546,17480,1.623,NA,NA,8827,1.109
114700,0.5023,NA,NA,NA,NA,239200,0.5255,20710,1.55,NA,NA,10610,0.9298
93260,0.5169,NA,NA,NA,NA,202800,0.5826,19740,1.611,NA,NA,13500,0.9099
