ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
517000,0.5213,NA,NA,NA,NA,1499000,0.6497,7335000,1.778,NA,NA,578600,0.9882
427300,0.5522,NA,NA,NA,NA,2873000,0.5329,24150000,1.459,NA,NA,891100,0.7045
251800,0.8139,NA,NA,NA,NA,3894000,0.5223,1662000,1.877,NA,NA,653000,0.8645
163800,0.9025,NA,NA,NA,NA,3435000,0.5104,63120000,1.879,NA,NA,597100,1.043
454200,0.5224,NA,NA,NA,NA,2748000,0.562,2872000,0.9195,NA,NA,712100,0.7878
404200,0.5357,NA,NA,NA,NA,1110000,0.566,5.11E+09,1.307,NA,NA,1117000,0.6414
386900,0.5243,NA,NA,NA,NA,2004000,0.6109,436800000,1.764,NA,NA,1142000,0.6136
362300,0.5783,NA,NA,NA,NA,1334000,0.7089,4115000,1.835,NA,NA,757600,0.7358
510300,0.5877,NA,NA,NA,NA,1425000,0.5953,1665000,1.827,NA,NA,803000,0.6801
436000,0.5463,NA,NA,NA,NA,4125000,0.522,3.16E+09,1.571,NA,NA,516600,0.8664
400300,0.5491,NA,NA,NA,NA,3585000,0.5346,5.67E+09,1.405,NA,NA,1110000,0.6498
309000,0.6548,NA,NA,NA,NA,1260000,0.6378,806900000,1.615,NA,NA,1296000,0.5878
418700,0.5812,NA,NA,NA,NA,3208000,0.5435,103500000,1.748,NA,NA,1983000,0.5436
307200,0.8054,NA,NA,NA,NA,2972000,0.528,7282000,1.659,NA,NA,3113000,0.5005
318400,0.6236,NA,NA,NA,NA,2555000,0.5139,17970000,0.9574,NA,NA,3146000,0.5008
175500,0.6666,NA,NA,NA,NA,4337000,0.5112,960100,1.88,NA,NA,2018000,0.5811
311400,0.6124,NA,NA,NA,NA,4719000,0.5162,22090000,1.702,NA,NA,2233000,0.5443
503500,0.5244,NA,NA,NA,NA,1574000,0.6127,595500,1.949,NA,NA,270600,1.806
577700,0.5121,NA,NA,NA,NA,4224000,0.5138,161200000,1.432,NA,NA,353400,1.334
511100,0.5019,NA,NA,NA,NA,1727000,0.6738,3.13E+09,1.708,NA,NA,518300,0.8453
237500,0.7895,NA,NA,NA,NA,3181000,0.5611,419200000,0.6502,NA,NA,301400,1.414
488400,0.5522,NA,NA,NA,NA,3387000,0.5015,1.09E+08,0.9204,NA,NA,1420000,0.7443
397700,0.5163,NA,NA,NA,NA,2880000,0.5387,469400000,0.7717,NA,NA,606600,0.9936
424500,0.5602,NA,NA,NA,NA,3492000,0.5056,1.04E+09,1.364,NA,NA,376900,1.292
470300,0.531,NA,NA,NA,NA,2789000,0.5234,80720000,0.8761,NA,NA,763700,0.7433
463800,0.5195,NA,NA,NA,NA,2863000,0.5574,43460000,1.107,NA,NA,390400,0.8738
766600,0.5178,NA,NA,NA,NA,1604000,0.6834,1.61E+09,1.941,NA,NA,1189000,0.6376
771300,0.5293,NA,NA,NA,NA,3401000,0.5176,6308000,1.542,NA,NA,963900,0.6922
307400,0.7619,NA,NA,NA,NA,1518000,0.6446,158600000,1.302,NA,NA,729800,0.8126
320100,0.9995,NA,NA,NA,NA,1652000,0.6503,2.48E+09,0.8913,NA,NA,366600,1.048
235600,0.6163,NA,NA,NA,NA,1497000,0.6844,42180000,1.553,NA,NA,589500,0.8184
528100,0.52,NA,NA,NA,NA,5598000,0.5056,5.79E+09,0.5531,NA,NA,492600,1.004
434900,0.5587,NA,NA,NA,NA,1243000,0.662,1937000,0.8953,NA,NA,2238000,0.6166
402800,0.6119,NA,NA,NA,NA,702000,0.8584,2.06E+09,1.37,NA,NA,416000,1.121
416000,0.6476,NA,NA,NA,NA,1102000,0.714,36910000,1.882,NA,NA,768100,0.822
446900,0.5432,NA,NA,NA,NA,1198000,0.6569,67240000,1.318,NA,NA,492500,0.9544
436100,0.5557,NA,NA,NA,NA,2414000,0.519,1.56E+09,0.8602,NA,NA,786500,0.7488
647500,0.5221,NA,NA,NA,NA,2990000,0.7177,48160000,1.965,NA,NA,939200,0.6805
955200,0.5063,NA,NA,NA,NA,2453000,0.6657,1.26E+09,1.19,NA,NA,573400,0.8235
467700,0.552,NA,NA,NA,NA,1730000,0.5542,91320000,1.043,NA,NA,358100,1.09
