ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
8.522,1.728,NA,NA,NA,NA,2328,1.171,19430000,0.9443,NA,NA,2.583,1.144
8.67,1.009,NA,NA,NA,NA,1899,1.027,114200000,1.102,NA,NA,2.749,1.156
9.056,1.967,NA,NA,NA,NA,1828,1.425,21800000,0.8209,NA,NA,2.919,1.332
10.39,1.927,NA,NA,NA,NA,13270,1.685,1590000,1.795,NA,NA,2.954,1.444
18.51,1.851,NA,NA,NA,NA,900200000,1.125,222900000,1.728,NA,NA,1.152,0.6884
9.498,1.655,NA,NA,NA,NA,171800,0.5763,134300,1.462,NA,NA,1.522,0.8658
13.81,1.542,NA,NA,NA,NA,3630,0.9061,42750000,1.084,NA,NA,2.743,1.684
12.73,1.646,NA,NA,NA,NA,16350,0.5575,494300000,1.516,NA,NA,3.31,1.793
11.36,1.974,NA,NA,NA,NA,3029,0.752,3912000,1.128,NA,NA,3.376,1.828
9.264,1.716,NA,NA,NA,NA,3946,0.7637,263200000,1.404,NA,NA,2.449,1.669
9.771,1.855,NA,NA,NA,NA,550.4,1.798,957600,0.65,NA,NA,2.878,1.119
8.911,1.853,NA,NA,NA,NA,832.5,1.464,12230000,1.67,NA,NA,2.633,1.331
8.393,1.595,NA,NA,NA,NA,1442,1.266,530800000,1.631,NA,NA,2.213,1.067
9.668,1.934,NA,NA,NA,NA,769,1.501,1.48E+08,0.7179,NA,NA,1.746,0.9707
10.14,1.915,NA,NA,NA,NA,2106,1.314,1.88E+09,0.6673,NA,NA,1.991,1.132
11.39,1.446,NA,NA,NA,NA,2556,0.6866,40180000,0.7478,NA,NA,1.914,1.051
10.32,1.623,NA,NA,NA,NA,4186,0.7298,44400,1.292,NA,NA,2.619,1.219
11.55,1.375,NA,NA,NA,NA,8335,0.5562,46710,1.032,NA,NA,1.879,0.7783
14.64,1.517,NA,NA,NA,NA,2623,0.7145,303300000,0.8659,NA,NA,2.221,1.052
11.01,1.037,NA,NA,NA,NA,9125,0.5353,8.94E+09,1.068,NA,NA,2.409,1.166
7.668,1.906,NA,NA,NA,NA,3561,0.668,2.61E+09,1.434,NA,NA,2.111,1.074
9.873,1.596,NA,NA,NA,NA,7592000,1.133,77360000,1.924,NA,NA,3.229,1.571
11.85,1.782,NA,NA,NA,NA,193500,0.7589,240600000,1.92,NA,NA,2.969,1.587
13.56,1.244,NA,NA,NA,NA,39760000,1.664,288700,1.569,NA,NA,2.389,1.117
10.49,1.178,NA,NA,NA,NA,29690000,1.868,434800,1.609,NA,NA,1.968,0.9052
9.737,1.939,NA,NA,NA,NA,19980000,1.566,207100,1.576,NA,NA,3.788,1.347
14.53,1.474,NA,NA,NA,NA,73520000,0.8449,1020,1.517,NA,NA,2.489,1.295
11.53,1.127,NA,NA,NA,NA,874.4,1.361,80140,1.791,NA,NA,2.616,1.181
12.35,1.24,NA,NA,NA,NA,755.9,1.409,7860000,0.7831,NA,NA,2.178,1.095
18.3,1.443,NA,NA,NA,NA,3764,1.271,588300,0.9074,NA,NA,2.521,1.217
10.96,1.636,NA,NA,NA,NA,13770,1.061,5576000,1.008,NA,NA,2.94,1.392
9.1,1.895,NA,NA,NA,NA,1711,0.799,1276000,0.662,NA,NA,2.364,1.069
9.093,1.745,NA,NA,NA,NA,668500,0.535,7.10E+09,0.8543,NA,NA,2.558,1.354
