ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
375.3,0.6389,NA,NA,NA,NA,34320,0.7026,9.21E+09,1.161,NA,NA,6049,1.085
311.6,0.6566,NA,NA,NA,NA,57690,0.6348,5043000,1.219,NA,NA,5444,1.314
424.2,0.6489,NA,NA,NA,NA,118700,0.509,21330000,1.782,NA,NA,5917,0.9516
413.3,1.153,NA,NA,NA,NA,90130,0.5103,60600,1.916,NA,NA,24590,0.6922
384,0.6848,NA,NA,NA,NA,36640,0.6966,1399000,1.207,NA,NA,8151,0.9733
378.6,0.61,NA,NA,NA,NA,14640,0.8047,23060,1.726,NA,NA,11610,0.8551
525.5,0.7905,NA,NA,NA,NA,15330,0.9599,3.16E+09,1.09,NA,NA,7370,1.033
226.6,0.9584,NA,NA,NA,NA,28840,0.6784,2.52E+09,1.509,NA,NA,10730,1.044
373.3,1.032,NA,NA,NA,NA,81750,0.5285,1.80E+09,0.9603,NA,NA,12710,0.6258
571.5,1.067,NA,NA,NA,NA,61860,0.5868,332700,1.811,NA,NA,16480,0.6418
306.7,1.123,NA,NA,NA,NA,75790,0.5443,5.59E+09,1.283,NA,NA,22390,0.6028
269.1,0.5492,NA,NA,NA,NA,59640,0.5642,162100000,1.101,NA,NA,23800,0.6431
359.6,0.7414,NA,NA,NA,NA,45750,0.6323,6009000,0.557,NA,NA,45870,0.6389
282.2,0.7436,NA,NA,NA,NA,88350,0.5123,2394000,1.14,NA,NA,20120,0.6724
527,0.9525,NA,NA,NA,NA,93110,0.5268,1772000,1.849,NA,NA,23500,0.5512
516.5,0.8666,NA,NA,NA,NA,89200,0.5342,330900,1.216,NA,NA,45800,0.6494
286.5,0.6632,NA,NA,NA,NA,66640,0.5434,5.77E+09,0.5417,NA,NA,44880,0.5965
260.8,0.6686,NA,NA,NA,NA,72310,0.5442,254900000,0.7954,NA,NA,56250,0.5235
358.5,0.6191,NA,NA,NA,NA,79180,0.5325,33330000,1.207,NA,NA,44100,0.5269
376.5,0.7867,NA,NA,NA,NA,63820,0.629,8483000,1.03,NA,NA,44100,0.5269
478.4,1.047,NA,NA,NA,NA,47640,0.6413,3945000,0.9324,NA,NA,53450,0.5189
281.8,1.706,NA,NA,NA,NA,60480,0.5493,32730000,0.7605,NA,NA,16330,0.7195
469.2,1.456,NA,NA,NA,NA,71220,0.5333,5.14E+09,1.947,NA,NA,14640,0.8936
324.4,0.9656,NA,NA,NA,NA,59000,0.6833,22030000,1.935,NA,NA,16510,0.7034
377.1,1.008,NA,NA,NA,NA,11750,1.015,49540,1.699,NA,NA,20500,0.5293
619.3,0.6628,NA,NA,NA,NA,13470,1.004,89140,1.704,NA,NA,31630,0.5504
311.6,0.6815,NA,NA,NA,NA,13100,1.096,1.82E+09,1.62,NA,NA,23870,0.5929
276.3,0.6217,NA,NA,NA,NA,13460,1.02,1.21E+08,1.626,NA,NA,19260,0.6847
219.1,0.7234,NA,NA,NA,NA,71410,0.686,257600000,1.02,NA,NA,13530,0.82
455.9,0.9997,NA,NA,NA,NA,57950,0.5556,1286000,1.117,NA,NA,9497,0.9731
277.9,0.6114,NA,NA,NA,NA,22930,0.7365,1136000,1.866,NA,NA,27220,0.6341
488.3,0.8846,NA,NA,NA,NA,49140,0.6469,1942000,1.65,NA,NA,11400,0.7843
367.2,0.782,NA,NA,NA,NA,28560,0.7542,2.26E+09,1.503,NA,NA,6138,1.138
331.1,0.7276,NA,NA,NA,NA,50040,0.7338,800900000,1.146,NA,NA,6696,1.205
470.6,0.9868,NA,NA,NA,NA,59880,0.5429,199200000,1.436,NA,NA,15910,0.6839
345.4,1.267,NA,NA,NA,NA,195800,0.5106,38500000,1.068,NA,NA,75390,0.569
392.3,1.606,NA,NA,NA,NA,195800,0.5106,8.01E+09,1.671,NA,NA,9294,0.8616
353.9,0.7731,NA,NA,NA,NA,84050,0.5817,58750000,1.704,NA,NA,10550,0.977
332.8,0.7371,NA,NA,NA,NA,61800,0.5937,68930000,1.425,NA,NA,8073,1.485
381.1,0.7933,NA,NA,NA,NA,65220,0.5527,64460000,1.083,NA,NA,10040,1.251
384.4,0.6776,NA,NA,NA,NA,68530,0.5637,70080,1.89,NA,NA,39420,0.6564
385.6,0.7009,NA,NA,NA,NA,78000,0.5635,3.45E+09,1.644,NA,NA,30460,0.5977
303,0.6743,NA,NA,NA,NA,27570,0.6961,1.81E+09,1.44,NA,NA,32000,0.6012
429.9,0.9257,NA,NA,NA,NA,123600,0.5275,1.53E+09,1.805,NA,NA,24380,0.6676
284.4,0.7284,NA,NA,NA,NA,80650,0.5327,151700000,0.9686,NA,NA,24300,0.5797
326.2,0.7927,NA,NA,NA,NA,16850,0.8984,3044000,1.862,NA,NA,14040,0.7004
369.4,0.886,NA,NA,NA,NA,23520,0.753,9.19E+09,0.673,NA,NA,22070,0.7502
515.7,0.6902,NA,NA,NA,NA,97590,0.5504,3.46E+09,1.056,NA,NA,32750,0.5458
474.7,0.6273,NA,NA,NA,NA,107900,0.5196,2765000,0.8294,NA,NA,35300,0.5164
472.2,0.7,NA,NA,NA,NA,35580,0.663,5.15E+09,1.384,NA,NA,24540,0.5527
426.9,0.7352,NA,NA,NA,NA,64520,0.5514,26920000,0.8657,NA,NA,31420,0.6257
406.9,0.9518,NA,NA,NA,NA,65540,0.537,107200000,1.25,NA,NA,6112,0.911
361.4,0.7894,NA,NA,NA,NA,125100,0.5017,64500000,1.288,NA,NA,15940,0.6482
355,0.8021,NA,NA,NA,NA,119500,0.5071,467300,0.9099,NA,NA,19630,0.6144
443.5,0.6798,NA,NA,NA,NA,119500,0.5071,3.50E+09,0.5118,NA,NA,29000,0.5008
358.2,0.703,NA,NA,NA,NA,122100,0.5369,7277000,0.9848,NA,NA,12570,0.763
